Age,Weight (kg),Height (m),Frecuencia_Max_BPM,Promedio_BPM,BPM_Reposo,duracion_sesion_horas,calorias_quemadas,Fat_Percentage,Ingesta_Agua (litros),Workout_Frequency (days/week),Experience_Level,IMC,intensidad_sesion,duracion_minutos,Gender_Male,categoria_ejercicio_HIIT,categoria_ejercicio_Strength,categoria_ejercicio_Yoga,intensidad_ejercicio,eficiencia_metabolica,tipo_usuario,intensidad_num,Age_z,Age_mm,Weight (kg)_z,Weight (kg)_mm,Height (m)_z,Height (m)_mm,IMC_z,IMC_mm,duracion_minutos_z,duracion_minutos_mm,calorias_quemadas_z,calorias_quemadas_mm,eficiencia_metabolica_z,eficiencia_metabolica_mm,Promedio_BPM_z,Promedio_BPM_mm,BPM_Reposo_z,BPM_Reposo_mm,Ingesta_Agua (litros)_z,Ingesta_Agua (litros)_mm,age_group
36,60.0,1.72,161,128,51,1.63,1043.0,18.2,2.7,5,3,20.28,Larga,97.8,False,False,True,False,Alta,0.5258689189788764,Adulto_Regular,2,-0.2204128691225161,0.4390243902439024,-0.6536273012940806,0.2224694104560622,-0.0202081062845916,0.4399999999999999,-0.7008732915375959,0.2177470106985525,1.0895982704312186,0.7533333333333333,0.5108891168435915,0.5404761904761904,0.0807141453080244,0.3585421916933382,-1.099665230660792,0.1632653061224491,-1.5325100923624004,0.0416666666666669,0.1223299997341557,0.5454545454545455,30-44
59,126.4,1.69,168,149,68,1.24,915.0,29.5,2.9,3,1,44.26,Media,74.4,True,False,True,False,Alta,0.2778668571345276,Senior,2,1.6687558777533134,1.0,2.478950609197064,0.9610678531701892,-0.2552179160245117,0.3799999999999999,2.9367905351989965,0.972309628697294,-0.0479016764188584,0.4933333333333334,0.0370315375994299,0.4388888888888889,-1.643654515221608,0.044115606843311,0.3650019786535909,0.5918367346938775,0.788849746260902,0.75,0.4557392146958722,0.6363636363636364,45-59
58,75.4,1.78,161,140,63,1.05,662.0,26.0,2.5,4,2,23.8,Media,63.0,False,False,False,False,Moderada,0.4415099373082566,Senior,1,1.5866181061500164,0.9756097560975612,0.0729043225246487,0.3937708565072302,0.4498115131952486,0.56,-0.1669042894478208,0.328508495909377,-0.6020683171919734,0.3666666666666667,-0.899577583875358,0.2380952380952381,-0.5058373661802469,0.2515886191671288,-0.2627125396240017,0.4081632653061224,0.1060968525481659,0.541666666666667,-0.2110792152275615,0.4545454545454545,45-59
54,64.2,1.69,188,131,69,1.69,996.0,16.5,2.7,4,3,22.48,Larga,101.4,False,False,False,True,Alta,0.4369432921308093,Senior,2,1.2580670197368289,0.878048780487805,-0.4554823129798817,0.2691879866518353,-0.2552179160245117,0.3799999999999999,-0.3671426652314865,0.2869729389553178,1.2645982622543073,0.7933333333333333,0.3368945369648759,0.5031746031746032,-0.5375894402121603,0.2457988501761443,-0.8904270579015944,0.2244897959183673,0.9254003250034492,0.791666666666667,0.1223299997341557,0.5454545454545455,45-59
23,65.2,1.62,192,156,59,1.37,1069.0,31.1,2.5,3,2,24.84,Media,82.2,False,False,False,False,Alta,0.5235453373610572,Joven_Activo,2,-1.2882038999653762,0.1219512195121951,-0.4083049348098343,0.2803114571746384,-0.8035741387509903,0.2400000000000002,-0.0091407206485692,0.3612334801762114,0.3312649725311672,0.5800000000000001,0.6071414376275618,0.5611111111111111,0.0645581855867505,0.3555962652470906,0.8532243817583852,0.7346938775510203,-0.4401054624220228,0.375,-0.2110792152275615,0.4545454545454545,18-29
43,70.1,1.66,169,151,58,0.99,673.0,34.6,2.6,2,1,25.44,Media,59.4,False,False,True,False,Moderada,0.4453603117125129,Adulto_Regular,1,0.3545515321005624,0.6097560975609757,-0.1771357817766027,0.3348164627363736,-0.4902277257644319,0.3199999999999998,0.0818767228894608,0.3801132787916929,-0.7770683090150623,0.3266666666666666,-0.8588554481590629,0.2468253968253968,-0.4790655526532604,0.2564702724296895,0.5044940938263893,0.6326530612244898,-0.57665604116457,0.3333333333333335,-0.0443746077467029,0.5000000000000001,30-44
51,102.6,1.77,193,130,59,1.21,779.0,21.0,3.4,2,1,32.75,Media,72.6,True,True,False,False,Moderada,0.3276344289529578,Senior,1,1.0116537049269378,0.8048780487804879,1.356129008749936,0.6963292547274749,0.3714749099486085,0.54,1.190772576661124,0.6101321585903083,-0.1354016723304034,0.4733333333333333,-0.4664421403474916,0.330952380952381,-1.2976185165039051,0.1072128550144517,-0.9601731154879936,0.2040816326530614,-0.4401054624220228,0.375,1.2892622521001649,0.8636363636363636,45-59
23,107.2,1.93,167,139,55,1.15,879.0,20.2,3.1,4,2,28.78,Media,69.0,True,True,False,False,Moderada,0.442638305586609,Adulto_Regular,1,-1.2882038999653762,0.1219512195121951,1.5731449483321542,0.7474972191323692,1.6248605618948473,0.8599999999999999,0.588540491917827,0.4852108244178729,-0.3104016641534919,0.4333333333333333,-0.0962409065629904,0.4103174603174603,-0.4979917745659807,0.2530192080161768,-0.3324585972104009,0.3877551020408165,-0.9863077773922116,0.2083333333333334,0.7891484296575896,0.7272727272727274,18-29
54,56.5,1.75,196,154,66,1.76,1220.0,15.3,2.7,5,3,18.45,Larga,105.6,False,True,False,False,Alta,0.6261805042292848,Senior,2,1.2580670197368289,0.878048780487805,-0.8187481248892464,0.1835372636262513,0.2148017034553284,0.5,-0.9784764943285872,0.1601636249213341,1.4687649193812444,0.84,1.1661453006421585,0.680952380952381,0.7781847736063201,0.4857210906775483,0.7137322665855869,0.6938775510204085,0.5157485887758075,0.666666666666667,0.1223299997341557,0.5454545454545455,45-59
50,61.6,1.75,192,166,74,1.22,911.0,25.5,2.2,4,2,20.11,Media,73.2,False,False,True,False,Alta,0.6188640075214734,Senior,2,0.929515933323641,0.7804878048780488,-0.5781434962220049,0.2402669632925472,0.2148017034553284,0.5,-0.7266615672067046,0.2123977344241661,-0.1062350070265548,0.48,0.0222234882480499,0.4357142857142857,0.7273128674052478,0.4764449537946725,1.5506849576223771,0.9387755102040818,1.608153218716185,1.0,-0.7111930376701368,0.3181818181818182,45-59
39,81.7,1.75,165,165,55,1.32,1198.0,29.1,2.8,4,2,26.68,Media,79.2,True,False,False,False,Alta,0.5669513727984493,Adulto_Regular,2,0.0260004456873747,0.5121951219512195,0.3701218049959469,0.4638487208008898,0.2148017034553284,0.5,0.2699794395347222,0.4191315292636878,0.1854316460119265,0.5466666666666667,1.0847010292095682,0.6634920634920635,0.3663621570112045,0.4106281120912681,1.480938900035978,0.9183673469387754,-0.9863077773922116,0.2083333333333334,0.2890346072150136,0.5909090909090909,30-44
38,76.6,1.58,199,130,53,0.74,481.0,32.2,2.3,2,1,30.68,Media,44.4,False,False,False,True,Moderada,0.3531073446327684,Adulto_Regular,1,-0.0561373259159222,0.4878048780487805,0.129517176328705,0.4071190211345938,-1.1169205517375504,0.1600000000000001,0.8767623964549213,0.5449968533668974,-1.506234941611266,0.1599999999999999,-1.569641817025305,0.0944444444444444,-1.120504273324156,0.139508400558756,-0.9601731154879936,0.2040816326530614,-1.259408934877306,0.125,-0.5444884301892788,0.3636363636363636,30-44
23,116.8,1.79,178,127,69,1.0,698.0,26.8,3.4,4,2,36.45,Media,60.0,True,False,True,False,Moderada,0.3191586648376771,Adulto_Regular,1,-1.2882038999653762,0.1219512195121951,2.0260477787646085,0.8542825361512791,0.5281481164418886,0.5800000000000001,1.7520468118123087,0.7265575833857774,-0.7479016437112141,0.3333333333333333,-0.7663051397129376,0.2666666666666667,-1.3565508572503484,0.0964669541741807,-1.1694112882471912,0.1428571428571432,0.9254003250034492,0.791666666666667,1.2892622521001649,0.8636363636363636,18-29
23,60.1,1.59,191,123,52,1.8,1107.0,17.6,2.7,4,3,23.77,Larga,108.0,False,True,False,False,Alta,0.4312158182583088,Joven_Activo,2,-1.2882038999653762,0.1219512195121951,-0.6489095634770758,0.2235817575083425,-1.0385839484909103,0.1800000000000001,-0.1714551616247225,0.3275645059786029,1.5854315805966372,0.8666666666666666,0.7478179064656723,0.5912698412698413,-0.5774128044870134,0.238537337767113,-1.448395518592788,0.0612244897959186,-1.3959595136198533,0.0833333333333334,0.1223299997341557,0.5454545454545455,18-29
21,93.7,1.73,186,146,72,1.0,803.0,27.8,3.6,2,1,31.31,Media,60.0,True,False,False,False,Moderada,0.4274459704034919,Adulto_Regular,1,-1.45247944317197,0.073170731707317,0.9362503430365152,0.5973303670745271,0.0581284969620483,0.4599999999999999,0.9723307121698525,0.564820641913153,-0.7479016437112141,0.3333333333333333,-0.3775938442392113,0.35,-0.6036247135633618,0.2337577791715954,0.1557638058943934,0.5306122448979593,1.3350520612310908,0.916666666666667,1.622671467061882,0.9545454545454544,18-29
47,41.6,1.58,160,163,68,1.03,756.0,26.6,2.1,4,2,16.66,Media,61.8,False,False,False,True,Moderada,0.7342742922411682,Adulto_Regular,1,0.6831026185137502,0.7073170731707319,-1.5216910596229518,0.0177975528364849,-1.1169205517375504,0.1600000000000001,-1.2500118675503762,0.1038388923851479,-0.6604016477996695,0.3533333333333334,-0.5515884241179269,0.3126984126984127,1.5297653816845296,0.6227665666518998,1.3414467848631797,0.8775510204081636,0.788849746260902,0.75,-0.8778976451509954,0.2727272727272728,45-59
28,55.1,1.79,192,159,67,1.99,1582.0,17.0,2.7,5,3,17.2,Larga,119.4,False,False,False,True,Alta,0.7703244906704063,Joven_Activo,2,-0.8775150419488915,0.2439024390243903,-0.8847964543273126,0.1679644048943269,0.5281481164418886,0.5800000000000001,-1.1680961683661493,0.1208307111390812,2.139598221369752,0.9933333333333336,2.5062737669420527,0.9682539682539684,1.780423912161861,0.6684723994622145,1.0624625545175828,0.795918367346939,0.6522991675183548,0.7083333333333335,0.1223299997341557,0.5454545454545455,18-29
47,127.1,1.76,199,157,73,0.71,552.0,24.9,3.0,2,1,41.03,Media,42.6,True,False,True,False,Moderada,0.3158115154490188,Adulto_Regular,1,0.6831026185137502,0.7073170731707319,2.511974773916096,0.968854282536151,0.2931383067019685,0.52,2.4468132974859365,0.8706733794839523,-1.5937349375228105,0.1399999999999999,-1.3067989410383092,0.1507936507936508,-1.3798237262942186,0.0922233090067497,0.9229704393447844,0.7551020408163267,1.471602639973638,0.9583333333333336,0.6224438221767309,0.6818181818181818,45-59
48,69.1,1.6,191,166,53,1.34,1001.0,26.1,2.0,4,2,26.99,Media,80.4,False,False,True,False,Alta,0.4612911728869546,Adulto_Regular,2,0.7652403901170471,0.7317073170731709,-0.22431315994665,0.3236929922135705,-0.9602473452442704,0.2000000000000001,0.3170051186960375,0.4288860918816865,0.243764976619623,0.56,0.355404598654101,0.5071428571428571,-0.3682976116927666,0.2766680330271132,1.5506849576223771,0.9387755102040818,-1.259408934877306,0.125,-1.044602252631854,0.2272727272727273,45-59
41,66.8,1.74,164,149,57,1.34,898.0,29.2,2.3,3,1,22.06,Media,80.4,False,False,False,True,Alta,0.5063079886153999,Adulto_Regular,2,0.1902759888939685,0.5609756097560976,-0.3328211297377588,0.2981090100111233,0.1364651002086884,0.48,-0.4308548757081077,0.2737570799244808,0.243764976619623,0.56,-0.0259026721439352,0.4253968253968254,-0.0552938178465367,0.3337420892871845,0.3650019786535909,0.5918367346938775,-0.7132066199071172,0.2916666666666669,-0.5444884301892788,0.3636363636363636,30-44
26,125.5,1.76,176,163,66,1.15,1031.0,23.2,3.1,4,2,40.52,Media,69.0,True,False,False,True,Alta,0.3687568851309784,Joven_Activo,2,-1.0417905851554854,0.1951219512195122,2.4364909688440206,0.951056729699666,0.2931383067019685,0.52,2.3694484704786114,0.8546255506607932,-0.3104016641534919,0.4333333333333333,0.4664649687894513,0.530952380952381,-1.0116923667371074,0.1593494919461843,1.3414467848631797,0.8775510204081636,0.5157485887758075,0.666666666666667,0.7891484296575896,0.7272727272727274,18-29
20,71.3,1.58,167,167,54,1.07,893.0,25.4,1.5,3,2,28.56,Media,64.2,False,True,False,False,Moderada,0.4870328193582729,Adulto_Regular,1,-1.534617214775267,0.048780487804878,-0.1205229279725457,0.3481646273637374,-1.1169205517375504,0.1600000000000001,0.5551674292872156,0.4782882315921963,-0.543734986584277,0.38,-0.0444127338331602,0.4214285714285715,-0.1893148721321846,0.3093042858396936,1.6204310152087764,0.9591836734693876,-1.1228583561347587,0.1666666666666669,-1.8781252900361465,0.0,18-29
48,129.2,1.61,193,167,62,1.06,876.0,21.4,2.9,4,2,45.14,Media,63.6,True,False,False,True,Moderada,0.3051303700855201,Adulto_Regular,1,0.7652403901170471,0.7317073170731709,2.6110472680731958,0.9922135706340376,-0.8819107419976303,0.2200000000000002,3.0702827857214405,1.0,-0.5729016518881251,0.3733333333333333,-0.1073469435765254,0.4079365079365079,-1.4540901746713224,0.0786813407103755,1.6204310152087764,0.9591836734693876,-0.0304537261943812,0.5,0.4557392146958722,0.6363636363636364,45-59
57,96.3,1.86,168,146,74,1.1,795.0,27.6,2.2,3,2,27.84,Media,66.0,True,False,True,False,Moderada,0.4326671891327063,Senior,1,1.5044803345467197,0.951219512195122,1.058911526278638,0.6262513904338152,1.0765043391683689,0.7200000000000002,0.4459464970415799,0.4556324732536186,-0.4562349906727327,0.4,-0.4072099429419714,0.3436507936507936,-0.567321362375587,0.2403774417726758,0.1557638058943934,0.5306122448979593,1.608153218716185,1.0,-0.7111930376701368,0.3181818181818182,45-59
54,67.5,1.54,182,140,50,0.72,454.0,25.2,1.5,3,1,28.46,Media,43.2,False,False,False,False,Moderada,0.369264204471513,Senior,1,1.2580670197368289,0.878048780487805,-0.2997969650187256,0.3058954393770856,-1.4302669647241106,0.08,0.539997855364211,0.475141598489616,-1.5645682722189622,0.1466666666666666,-1.6695961501471204,0.073015873015873,-1.0081649542422573,0.1599926909844761,-0.2627125396240017,0.4081632653061224,-1.6690606711049476,0.0,-1.8781252900361465,0.0,45-59
53,64.4,1.55,194,139,62,1.77,1107.0,19.7,2.7,4,3,26.81,Larga,106.2,False,True,False,False,Alta,0.3888000303453682,Senior,2,1.1759292481335315,0.853658536585366,-0.4460468373458721,0.271412680756396,-1.3519303614774705,0.1,0.2896998856346285,0.4232221522970421,1.497931584685093,0.8466666666666668,0.7478179064656723,0.5912698412698413,-0.8723315436491527,0.1847609649498607,-0.3324585972104009,0.3877551020408165,-0.0304537261943812,0.5,0.1223299997341557,0.5454545454545455,45-59
41,64.9,1.57,166,123,53,1.04,576.0,25.9,2.4,4,2,26.33,Media,62.400000000000006,False,True,False,False,Moderada,0.3505799176137193,Adulto_Regular,1,0.1902759888939685,0.5609756097560976,-0.4224581482608484,0.2769744160177976,-1.1952571549841906,0.1400000000000001,0.2168859308042046,0.4081183134046569,-0.6312349824958212,0.3600000000000001,-1.217950644930029,0.1698412698412698,-1.138077578606429,0.1363040310460702,-1.448395518592788,0.0612244897959186,-1.259408934877306,0.125,-0.3777838227084202,0.409090909090909,30-44
48,52.3,1.66,174,130,71,0.74,433.0,33.0,1.8,3,1,18.98,Media,44.4,False,False,False,True,Moderada,0.5138172946392124,Adulto_Regular,1,0.7652403901170471,0.7317073170731709,-1.016893113203445,0.1368186874304782,-0.4902277257644319,0.3199999999999998,-0.8980777525366607,0.1768407803650094,-1.506234941611266,0.1599999999999999,-1.7473384092418658,0.0563492063492063,-0.0030813004445015,0.3432626772617433,-0.9601731154879936,0.2040816326530614,1.1985014824885436,0.875,-1.378011467593571,0.1363636363636363,45-59
23,56.7,1.55,179,132,73,1.38,911.0,34.0,1.9,4,2,23.6,Media,82.8,False,False,False,False,Alta,0.4662040448702202,Joven_Activo,2,-1.2882038999653762,0.1219512195121951,-0.8093126492552368,0.1857619577308119,-1.3519303614774705,0.1,-0.1972434372938306,0.3222152297042165,0.3604316378350151,0.5866666666666667,0.0222234882480499,0.4357142857142857,-0.3341382082662972,0.2828967617240265,-0.8206810003151952,0.2448979591836737,1.471602639973638,0.9583333333333336,-1.2113068601127126,0.1818181818181817,18-29
19,46.8,1.63,184,128,63,1.35,864.0,34.4,1.6,4,2,17.61,Media,81.0,False,True,False,False,Moderada,0.6057164489873178,Adulto_Regular,1,-1.616754986378564,0.024390243902439,-1.2763686931387055,0.0756395995550611,-0.725237535504352,0.2599999999999998,-1.1059009152818289,0.1337319068596601,0.2729316419234708,0.5666666666666667,-0.1517710916306656,0.3984126984126984,0.6358973455737971,0.4597759716972377,-1.099665230660792,0.1632653061224491,0.1060968525481659,0.541666666666667,-1.7114206825552878,0.0454545454545455,18-29
37,70.3,1.77,162,123,52,1.01,621.0,33.7,1.7,2,1,22.44,Media,60.6,False,False,True,False,Moderada,0.4566633133901625,Adulto_Regular,1,-0.1382750975192191,0.4634146341463415,-0.1677003061425931,0.3370411568409343,0.3714749099486085,0.54,-0.3732104948006884,0.2857142857142857,-0.7187349784073659,0.3399999999999999,-1.0513600897270037,0.2055555555555556,-0.4004753114354862,0.2708006541596931,-1.448395518592788,0.0612244897959186,-1.3959595136198533,0.0833333333333334,-1.5447160750744295,0.0909090909090909,30-44
45,80.8,1.76,183,131,54,1.7,1102.0,11.4,3.5,4,3,26.08,Larga,102.0,True,False,False,True,Alta,0.4142607963430771,Adulto_Regular,2,0.5188270753071563,0.6585365853658538,0.327662164642904,0.453837597330367,0.2931383067019685,0.52,0.1789619959966921,0.4002517306482063,1.2937649275581558,0.7999999999999999,0.7293078447764472,0.5873015873015873,-0.6953017777148573,0.2170411066583186,-0.8904270579015944,0.2244897959183673,-1.1228583561347587,0.1666666666666669,1.4559668595810231,0.9090909090909092,45-59
28,56.0,1.5,193,128,56,1.94,1242.0,16.7,2.7,5,3,24.89,Larga,116.4,False,False,True,False,Alta,0.4286903613010649,Joven_Activo,2,-0.8775150419488915,0.2439024390243903,-0.8423368139742701,0.1779755283648497,-1.7436133777106708,0.0,-0.0015559336870666,0.3628067967275015,1.993764894850511,0.96,1.2475895720747487,0.6984126984126985,-0.5949724118475402,0.2353354659748119,-1.099665230660792,0.1632653061224491,-0.8497571986496644,0.25,0.1223299997341557,0.5454545454545455,18-29
21,101.2,1.84,181,132,50,1.3,944.0,24.3,3.3,2,1,29.89,Media,78.0,True,False,False,True,Alta,0.4049034493999365,Joven_Activo,2,-1.45247944317197,0.073170731707317,1.2900806793118702,0.6807563959955505,0.9198311326750888,0.6800000000000002,0.756922762463182,0.5201384518565135,0.1270983154042301,0.5333333333333333,0.1443898953969353,0.4619047619047619,-0.7603638005644153,0.2051775010870264,-0.8206810003151952,0.2448979591836737,-1.6690606711049476,0.0,1.1225576446193062,0.818181818181818,18-29
32,56.6,1.57,170,167,72,1.65,1378.0,15.7,2.7,4,3,22.96,Larga,99.0,False,True,False,False,Alta,0.6062365818463379,Adulto_Regular,2,-0.5489639555357039,0.3414634146341463,-0.8140303870722416,0.1846496106785317,-1.1952571549841906,0.1400000000000001,-0.2943287104010626,0.302076777847703,1.1479316010389151,0.7666666666666667,1.7510632500216703,0.8063492063492063,0.6395138509961142,0.4604354162087619,1.6204310152087764,0.9591836734693876,1.3350520612310908,0.916666666666667,0.1223299997341557,0.5454545454545455,30-44
23,40.9,1.75,167,145,61,0.82,594.0,25.2,2.1,3,1,13.36,Media,49.2,False,False,False,True,Moderada,0.9036804439900687,Adulto_Regular,1,-1.2882038999653762,0.1219512195121951,-1.554715224341985,0.0100111234705227,0.2148017034553284,0.5,-1.7506078070095403,0.0,-1.272901619180481,0.2133333333333332,-1.1513144228488188,0.1841269841269841,2.7076534073093765,0.8375462235259742,0.0860177483079942,0.5102040816326534,-0.1670043049369284,0.4583333333333335,-0.8778976451509954,0.2727272727272728,18-29
47,127.8,1.65,198,157,60,0.77,598.0,28.7,3.5,2,1,45.14,Media,46.2,True,False,False,False,Moderada,0.2867461883855326,Adulto_Regular,1,0.6831026185137502,0.7073170731707319,2.5449989386351293,0.9766407119021132,-0.5685643290110719,0.2999999999999998,3.0702827857214405,1.0,-1.4187349456997211,0.18,-1.1365063734974388,0.1873015873015873,-1.581916155379648,0.0553731656726318,0.9229704393447844,0.7551020408163267,-0.3035548836794756,0.4166666666666669,1.4559668595810231,0.9090909090909092,45-59
55,49.3,1.76,194,161,73,1.28,927.0,30.5,2.0,2,1,15.92,Media,76.8,False,False,True,False,Alta,0.7581854585427136,Senior,2,1.3402047913401256,0.902439024390244,-1.1584252477135877,0.1034482758620688,0.2931383067019685,0.52,-1.3622667145806129,0.0805538074260541,0.0687649847965337,0.52,0.0814556856535701,0.4484126984126985,1.6960207164203145,0.6530820660637336,1.2019546696903811,0.8367346938775513,1.471602639973638,0.9583333333333336,-1.044602252631854,0.2272727272727273,45-59
19,64.3,1.63,197,132,57,1.87,1234.0,18.0,2.7,5,3,24.2,Larga,112.2,False,False,False,False,Alta,0.4544717962316407,Joven_Activo,2,-1.616754986378564,0.024390243902439,-0.4507645751628772,0.2703003337041155,-0.725237535504352,0.2599999999999998,-0.1062259937558011,0.3410950283196979,1.7895982377235744,0.9133333333333334,1.2179734733719887,0.692063492063492,-0.4157130214733152,0.2680221641315469,-0.8206810003151952,0.2448979591836737,-0.7132066199071172,0.2916666666666669,0.1223299997341557,0.5454545454545455,18-29
32,49.3,1.62,167,158,74,1.18,1025.0,29.3,2.5,3,2,18.79,Media,70.8,True,False,True,False,Alta,0.7704843602950242,Adulto_Regular,2,-0.5489639555357039,0.3414634146341463,-1.1584252477135877,0.1034482758620688,-0.8035741387509903,0.2400000000000002,-0.9268999429903704,0.1708621774701069,-0.2229016682419476,0.4533333333333332,0.4442528947623813,0.5261904761904762,1.7815354923173303,0.6686750883419602,0.9927164969311836,0.7755102040816326,1.608153218716185,1.0,-0.2110792152275615,0.4545454545454545,30-44
28,63.0,1.62,196,147,55,0.68,500.0,31.7,1.9,2,1,24.01,Media,40.8,False,False,True,False,Moderada,0.5104082449306252,Adulto_Regular,1,-0.8775150419488915,0.2439024390243903,-0.5120951667839386,0.2558398220244715,-0.8035741387509903,0.2400000000000002,-0.1350481842095102,0.3351164254247955,-1.6812349334343544,0.12,-1.49930358260625,0.1095238095238095,-0.0267845649897978,0.3389405524798622,0.2255098634807925,0.5510204081632653,-0.9863077773922116,0.2083333333333334,-1.2113068601127126,0.1818181818181817,18-29
25,41.1,1.67,186,138,71,1.03,711.0,31.9,2.4,3,2,14.74,Media,61.8,False,False,False,True,Moderada,0.7805192923291749,Adulto_Regular,1,-1.1239283567587823,0.1707317073170731,-1.5452797487079757,0.0122358175750834,-0.4118911225177918,0.3399999999999998,-1.5412676868720716,0.0434235368156073,-0.6604016477996695,0.3533333333333334,-0.7181789793209524,0.276984126984127,1.8513087925130955,0.6813977624408571,-0.4022046547968001,0.3673469387755101,1.1985014824885436,0.875,-0.3777838227084202,0.409090909090909,18-29
43,40.5,1.74,187,143,51,1.5,965.0,32.9,2.2,3,2,13.38,Media,90.0,False,True,False,False,Alta,0.8013619000166085,Adulto_Regular,2,0.3545515321005624,0.6097560975609757,-1.573586175610004,0.0055617352614015,0.1364651002086884,0.48,-1.747573892224939,0.0006293266205161,0.710431621481193,0.6666666666666666,0.2221321544916805,0.4785714285714286,1.9962283114583903,0.7078228248205473,-0.0534743668648041,0.4693877551020411,-1.5325100923624004,0.0416666666666669,-0.7111930376701368,0.3181818181818182,30-44
22,71.0,1.62,199,138,68,0.91,691.0,21.2,3.5,2,1,27.05,Media,54.6,True,True,False,False,Moderada,0.4678623902283791,Adulto_Regular,1,-1.3703416715686731,0.0975609756097561,-0.1346761414235598,0.3448275862068964,-0.8035741387509903,0.2400000000000002,0.3261068630498408,0.4307740717432347,-1.0104016314458473,0.2733333333333333,-0.7922192260778527,0.2611111111111112,-0.3226076639527639,0.284999275967618,-0.4022046547968001,0.3673469387755101,0.788849746260902,0.75,1.4559668595810231,0.9090909090909092,18-29
23,60.9,1.62,193,168,69,1.59,1336.0,16.8,2.7,5,3,23.21,Larga,95.4,False,False,False,False,Alta,0.6033689302937268,Joven_Activo,2,-1.2882038999653762,0.1219512195121951,-0.6111676609410381,0.232480533926585,-0.8035741387509903,0.2400000000000002,-0.2564047755935502,0.3099433606041535,0.9729316092158266,0.7266666666666667,1.59557873183218,0.773015873015873,0.6195749503681625,0.456799696902552,1.6901770727951757,0.979591836734694,0.9254003250034492,0.791666666666667,0.1223299997341557,0.5454545454545455,18-29
43,64.7,1.66,191,132,69,1.88,1117.0,19.8,2.7,4,3,23.48,Larga,112.8,False,False,False,True,Alta,0.4217411528749381,Adulto_Regular,2,0.3545515321005624,0.6097560975609757,-0.431893623894858,0.2747497219132369,-0.4902277257644319,0.3199999999999998,-0.2154469260014368,0.3184392699811202,1.8187649030274224,0.92,0.7848380298441223,0.5992063492063492,-0.6432905473355522,0.2265249913497684,-0.8206810003151952,0.2448979591836737,0.9254003250034492,0.791666666666667,0.1223299997341557,0.5454545454545455,30-44
21,51.0,1.71,174,132,73,1.07,706.0,34.2,2.2,3,2,17.44,Media,64.2,False,True,False,False,Moderada,0.630555317385464,Adulto_Regular,1,-1.45247944317197,0.073170731707317,-1.078223704824507,0.1223581757508341,-0.0985447095312317,0.4199999999999999,-1.1316891909509372,0.1283826305852738,-0.543734986584277,0.38,-0.7366890410101775,0.273015873015873,0.8086030316082342,0.4912676476288277,-0.8206810003151952,0.2448979591836737,1.471602639973638,0.9583333333333336,-0.7111930376701368,0.3181818181818182,18-29
36,57.7,1.77,176,147,63,1.65,1213.0,19.4,2.7,4,3,18.42,Larga,99.0,False,False,True,False,Alta,0.6651750951425218,Adulto_Regular,2,-0.2204128691225161,0.4390243902439024,-0.7621352710851894,0.1968854282536151,0.3714749099486085,0.54,-0.9830273665054884,0.1592196349905602,1.1479316010389151,0.7666666666666667,1.1402312142772435,0.6753968253968254,1.0493157876023298,0.5351599379084565,0.2255098634807925,0.5510204081632653,0.1060968525481659,0.541666666666667,0.1223299997341557,0.5454545454545455,30-44
37,76.9,1.82,192,121,50,1.49,992.0,24.5,2.8,4,2,23.22,Media,89.4,True,False,True,False,Alta,0.4778723888031416,Adulto_Regular,2,-0.1382750975192191,0.4634146341463415,0.1436703897797197,0.4104560622914349,0.7631579261818087,0.6400000000000001,-0.25488781820125,0.3102580239144115,0.6812649561773451,0.66,0.3220864876134959,0.5,-0.2530077271381256,0.2976903384644758,-1.5878876337655865,0.0204081632653063,-1.6690606711049476,0.0,0.2890346072150136,0.5909090909090909,30-44
50,80.5,1.77,175,129,59,1.85,1181.0,14.3,3.5,4,3,25.7,Larga,111.0,True,False,False,True,Alta,0.4139937602972622,Senior,2,0.929515933323641,0.7804878048780488,0.3135089511918899,0.450500556173526,0.3714749099486085,0.54,0.1213176150892734,0.3882945248584015,1.731264907115878,0.9,1.021766819466203,0.65,-0.6971584904583343,0.2167025480540352,-1.0299191730743928,0.183673469387755,-0.4401054624220228,0.375,1.4559668595810231,0.9090909090909092,45-59
37,73.3,1.74,188,141,65,1.03,726.0,25.5,2.4,3,2,24.21,Media,61.8,False,False,False,False,Moderada,0.4852363823021057,Adulto_Regular,1,-0.1382750975192191,0.4634146341463415,-0.026168171632451,0.3704115684093436,0.1364651002086884,0.48,-0.1047090363635004,0.341409691629956,-0.6604016477996695,0.3533333333333334,-0.6626487942532773,0.2888888888888888,-0.201805573770839,0.3070266936121612,-0.1929664820376025,0.4285714285714288,0.3791980100332603,0.625,-0.3777838227084202,0.409090909090909,30-44
29,49.0,1.57,168,132,53,1.33,878.0,26.5,2.6,3,2,19.88,Media,79.80000000000001,False,False,False,True,Moderada,0.5534459892185191,Adulto_Regular,1,-0.7953772703455947,0.2682926829268293,-1.1725784611646015,0.1001112347052279,-1.1952571549841906,0.1400000000000001,-0.7615515872296161,0.2051604782882315,0.2145983113157751,0.5533333333333335,-0.0999429189008354,0.4095238095238095,0.2724586627399375,0.3935054655916908,-0.8206810003151952,0.2448979591836737,-1.259408934877306,0.125,-0.0443746077467029,0.5000000000000001,18-29
